,comment,target
195,Good explanation. And good exercise. The exercise help me a lot to make a knowledge more clear.,"{'explan': ['explanation'], 'exercis': ['exercise'], 'lot': ['lot'], 'knowledg': ['knowledge']}"
196,good course.,{'cours': ['course']}
197,"Thank you! Some of the exercises were not that well explained, but with the help of the forum everything was doable.","{'exercis': ['exercises'], 'help': ['help'], 'forum everyth': ['forum everything']}"
198,Good course and assignments!,"{'cours': ['course'], 'assign': ['assignments']}"
199,Very good course and the professor is very nice!,"{'cours': ['course'], 'professor': ['professor']}"
200,The course content was very informative and straight to the point. ,"{'cours content': ['course content'], 'point': ['point']}"
201,It's a great course. It covers everything in a very easy-to-understand manner. Also the mentors are great.,"{'cours': ['course'], 'everyth': ['everything'], 'manner': ['manner'], 'mentor': ['mentors']}"
202,The Best course to introduce anyone to boostrap with topics that most tutorials lectures don't cover. ,"{'cours': ['course'], 'anyon': ['anyone'], 'boostrap': ['boostrap'], 'topic': ['topics'], 'tutori': ['tutorials']}"
203,Great course,{'cours': ['course']}
204,"wonderful course well structured learning material Any one interested in web Development must do this course.Thank you ,Sir for teaching and providing us such a informative course ","{'cours': ['course'], 'learn materi': ['learning material'], 'web develop': ['web Development'], 'course.thank': ['course.Thank'], 'sir': ['Sir'], 'teach': ['teaching']}"
205,Very Good Course,{'cours': ['Course']}
206,Good -.,{}
207,thanks i like the assignment really ,"{'thank': ['thanks'], 'assign': ['assignment']}"
208,Great course and also great teacher,"{'cours': ['course'], 'teacher': ['teacher']}"
209,The sound doesn't turn up very loud.,{'sound': ['sound']}
210,Great teacher and great course!,"{'teacher': ['teacher'], 'cours': ['course']}"
211,A nice course. Just learning a lot.,"{'cours': ['course'], 'lot': ['lot']}"
212,Good lecture for knowing Bootstrap! ,"{'lectur': ['lecture'], 'bootstrap': ['Bootstrap']}"
213,"Simply Perfect, Clear and fully understandable ","{'perfect': ['Perfect'], 'clear': ['Clear']}"
214,Comprehensive guide to bootstrap,{'comprehens guid': ['Comprehensive guide']}
215,"Course content is good, however instructions for the assignments are not complete. Often, instructions for the assignments that are required in the grading criteria are buried in the discussion forums, sometimes in multiple threads. And the method of grading is also only explained in the discussion forum. This can lead to the peer review grades being difficult to assign. The assignment pages should be updated to properly include ALL requirements and an explanation of how to grade the assignment.","{'cours content': ['Course content'], 'instruct': ['instructions'], 'assign': ['assignments', 'assignment'], 'grade criteria': ['grading criteria'], 'discuss forum': ['discussion forums', 'discussion forum'], 'thread': ['threads'], 'method': ['method'], 'grade': ['grade', 'grading'], 'peer review grade': ['peer review grades'], 'assign page': ['assignment pages'], 'all requir': ['ALL requirements'], 'explan': ['explanation']}"
216,very good,{}
217,Very nice course,{'cours': ['course']}
218,"Well done! I liked that the exercises provided less and less instruction but were definitely do-able with a little research, just like real life. Highly recommend!","{'exercis': ['exercises'], 'instruct': ['instruction'], 'research': ['research'], 'life': ['life']}"
219,good,{}
220,Good ,{}
221,good course,{'cours': ['course']}
222,Really good course to learn Bootstrap!,"{'cours': ['course'], 'bootstrap': ['Bootstrap']}"
223,Thanks You,{'thank': ['Thanks']}
224,"The course is good. It helps have clarity around Bootstrap elements, and covers basics on things like Less and Sass. At the end you will not be a super expert, but you will be able to understand how to build a basic webpage and how to use support elements like less, sass, and package management tools. ","{'cours': ['course'], 'clariti': ['clarity'], 'bootstrap element': ['Bootstrap elements'], 'basic': ['basics'], 'thing': ['things'], 'sass': ['Sass'], 'end': ['end'], 'expert': ['expert'], 'webpag': ['webpage'], 'support element': ['support elements'], 'packag manag tool': ['package management tools']}"
225,good,{}
226,"Fantastic course , well taught and explained with great examples.","{'cours': ['course'], 'exampl': ['examples']}"
227,This is interesting,{}
228,Great and giving - i can now apply my newly achieved knowledge into my daily work. ,"{'great': ['Great'], 'knowledg': ['knowledge'], 'work': ['work']}"
229,"It is amazing how we learn on Coursera courses. We have build a solid atarting point on Bootstrap framework, understanding the main classes. We are already able to build something real web design.","{'coursera cours': ['Coursera courses'], 'atart point': ['atarting point'], 'bootstrap framework': ['Bootstrap framework'], 'class': ['classes'], 'someth web design': ['something web design']}"
230,A very interesting course and a good overview of Bootstrap. The teacher's style helps a lot to grab new concepts.,"{'cours': ['course'], 'overview': ['overview'], 'bootstrap': ['Bootstrap'], 'teacher': ['teacher'], 'style': ['style'], 'lot': ['lot'], 'concept': ['concepts']}"
231,Challenging and fun,{'fun': ['fun']}
232,"I like most of them, but I think it is kind of too many contents","{'kind': ['kind'], 'content': ['contents']}"
233,Good professional advices. Much more than a simple tutorial.,"{'advic': ['advices'], 'tutori': ['tutorial']}"
234,this course one of the most fantastic courses i take,"{'cours': ['course', 'courses']}"
235,very clear and organized course,{'cours': ['course']}
236,great to understand basics of Bootstrap,"{'basic': ['basics'], 'bootstrap': ['Bootstrap']}"
237,Very nice tutorial for starters. Includes all the necessary documentation needed and the exercises are very well planned such that they cover all the concepts. Highly engaging tutor. Strongly recommend!,"{'tutori': ['tutorial'], 'starter': ['starters'], 'document': ['documentation'], 'exercis': ['exercises'], 'concept': ['concepts'], 'tutor': ['tutor']}"
238,"I don't recommend this class. Jogesh K. Muppala has very labored English and his pace and verbosity make the lectures hard to get through. I've turned in around 10 assignments and have yet to get a grade on anything. The course content is poorly organized and executed. Peer grading is just dumb and clearly doesn't work, since I have yet to get a single assignment back When you turn in assignment files, they cannot be opened and we found out from an apparent student how to get past the technical issues Questions about the class and submitting assignments went unanswered. My advice, save your money and don't take this class.","{'class': ['class'], 'jogesh k. muppala': ['Jogesh K. Muppala'], 'english': ['English'], 'pace': ['pace'], 'verbos': ['verbosity'], 'assign': ['assignments', 'assignment'], 'grade': ['grade', 'grading'], 'anyth': ['anything'], 'cours content': ['course content'], 'assign file': ['assignment files'], 'student': ['student'], 'issu': ['issues'], 'question': ['Questions'], 'advic': ['advice'], 'money': ['money']}"
239,I loved this course. While this course will not make you an expert with Bootstrap it will however take you up to a level where you're able to learn on your own and actually understand why is something happening when it's happening.,"{'cours': ['course'], 'expert': ['expert'], 'bootstrap': ['Bootstrap'], 'level': ['level'], 'someth': ['something']}"
240,"Good course, i liked the exercises. It is well explained, but you also need to learn read from other sites what is linked as resource , to be able to do the weekly tasks. I liked this approach, the teacher is explaining the lectures well.","{'cours': ['course'], 'exercis': ['exercises'], 'site': ['sites'], 'resourc': ['resource'], 'task': ['tasks'], 'approach': ['approach'], 'teacher': ['teacher']}"
241,Very nice method to teach the basics of bootstrap frameworks. I recommend this course!,"{'method': ['method'], 'basic': ['basics'], 'bootstrap framework': ['bootstrap frameworks'], 'cours': ['course']}"
242," This course will be very help for me in my masters track. Since I am doing master in this field so I want to study all the topic in more detail. Furthermore, the course is helpful for me in my career development. ","{'cours': ['course'], 'master': ['master', 'masters'], 'field': ['field'], 'topic': ['topic'], 'detail': ['detail'], 'career develop': ['career development']}"
243,"Great course , great teaching style and content Loved the course.","{'cours': ['course'], 'teach style': ['teaching style'], 'content': ['content']}"
244, Really good course on Bootstrap and Responsive design.,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'respons design': ['Responsive design']}"
245,Brilliant bootstrap. Strap on your boots and be prepared for a journey into the inner workings of Bootstrap shamelessly 'borrowed' this pun from the course ,"{'bootstrap': ['bootstrap', 'Bootstrap'], 'journey': ['journey'], 'work': ['workings'], 'pun': ['pun'], 'cours': ['course']}"
246,"Found all the lessons very well explained. The exercises were clear and helped a lot to put all in action.The shared PDF's are a good guide. About the videos It seems to me a challenge to put many concepts in short ones, less than 10min of duration. I am very satisfied, even some videos could be considered too long. ;- ","{'lesson': ['lessons'], 'exercis': ['exercises'], 'lot': ['lot'], 'pdf': ['PDF'], 'guid': ['guide'], 'video': ['videos'], 'challeng': ['challenge'], 'concept': ['concepts'], 'one': ['ones']}"
247,Maybe the best first contact with bootstrap for any web developer ,"{'contact': ['contact'], 'bootstrap': ['bootstrap'], 'web develop': ['web developer']}"
248,"Great course for beginners in Bootstrap, like myself.","{'cours': ['course'], 'beginn': ['beginners'], 'bootstrap': ['Bootstrap']}"
249,excellent!,{}
250,Nice course ; ,{'cours': ['course']}
251,Learned a lot!,{'lot': ['lot']}
252,Very well explained! Details hand on exercises that help a lot understanding the subjects ,"{'detail hand': ['Details hand'], 'exercis': ['exercises'], 'lot': ['lot'], 'subject': ['subjects']}"
253,Great!,{}
254,Excellent course.,{'cours': ['course']}
