,comment,course_id,ratio
2362,"I like the course design, it's efficient and productive. ",bfE3GBnoEeWg_RJGAuFGjw,0.7692307692307693
2363,"Very Nice! I think it's really a good introduction to use python!Maybe one problem is that homework in lesson 2 or 3 I forgot contain random.seed, that is explained in lesson four's video, but one can always google it.",bfE3GBnoEeWg_RJGAuFGjw,0.6078431372549019
2364,"Simple, straight-to-the-point course.",bfE3GBnoEeWg_RJGAuFGjw,0.5454545454545454
2365,"too easy, but fit the title of this course",bfE3GBnoEeWg_RJGAuFGjw,0.9
2366,A great first class,bfE3GBnoEeWg_RJGAuFGjw,1.0
2367,"The course was very well structured. When I needed support once, I got valuable feedback within a couple of hours it was over the weekend! .The only thing I didn't like was the low image resolution of the videos. Even on a big screen, I sometimes found it hard to read the code.",bfE3GBnoEeWg_RJGAuFGjw,0.5967741935483871
2368,Clear and helpful introduction to the 'Swiss army' knife of programming.,bfE3GBnoEeWg_RJGAuFGjw,0.7142857142857143
2369,Bill Boyd taught the topics very well..,bfE3GBnoEeWg_RJGAuFGjw,0.625
2370,A very good introductionary course that covers almost everything you need as a beginner.,bfE3GBnoEeWg_RJGAuFGjw,0.7333333333333333
2371,A very good introductory course !!,bfE3GBnoEeWg_RJGAuFGjw,0.8333333333333334
2372,very good,bfE3GBnoEeWg_RJGAuFGjw,1.0
2373,"liked,it was simple to follow and with good questions.",bfE3GBnoEeWg_RJGAuFGjw,0.6666666666666666
2374,Good for beginners !!!,bfE3GBnoEeWg_RJGAuFGjw,0.5
